rounds,EBDP,PPIC_alpha2.0,PPIC_alpha1.5,PPIC_alpha1.0,PPIC_alpha0.5,PPIC_alpha0.1
55000,97196.4843976285,55100.9285674536,65173.3322083272,74841.9812767571,86890.5704643836,91032.9154346517
55100,97214.7724989201,55101.4118070434,65173.8461661607,74842.5165912017,86900.6223956678,91050.5539364833
55200,97223.7119257235,55102.3255768156,65174.5202460341,74843.0297091949,86910.1849511742,91077.4499498543
55300,97240.728131253,55102.9778264617,65175.1369251103,74843.6538391722,86928.8063174832,91087.8281412543
55400,97241.3110415149,55103.5221810199,65175.7506544265,74844.1402020921,86929.2707934147,91097.132513689
55500,97260.8822616851,55104.2318109602,65176.5312800528,74844.7124251705,86929.5393362086,91106.5805622933
55600,97279.7106374777,55105.235602959,65177.2667683799,74845.1512173894,86940.0201542451,91132.6884283638
55700,97290.0386914189,55105.8987803597,65178.1496981046,74845.633972239,86940.5692900114,91132.9980405602
55800,97317.7198204509,55106.4861614289,65178.7803326573,74845.9694667467,86950.1565259882,91150.9517363013
55900,97327.5722636713,55107.1099045846,65179.4504280529,74846.4036836968,86950.8703852737,91159.9941420427
56000,97354.4049629487,55108.0544282246,65180.0200860218,74847.145368013,86951.4106954399,91175.6403256649
56100,97364.1021285623,55108.8320446628,65180.5683797742,74847.7152729398,86961.4415202047,91185.7567146355
56200,97364.6801705238,55109.2432045431,65181.0571515398,74858.5320424918,86961.7934161348,91195.4295485375
56300,97374.9937019812,55109.7999330117,65181.8552967197,74858.9829308808,86972.4425493925,91196.2169481516
56400,97412.9443297989,55110.5479092656,65182.4192625434,74859.4773441511,86991.7492540633,91196.7144038697
56500,97422.0084797287,55111.3893968696,65183.0259466261,74860.0353939431,86992.0998008425,91215.9091246557
56600,97431.33634554,55112.0927257167,65183.619258238,74860.7843091491,86992.6843919293,91216.4259815055
56700,97431.7534905101,55112.5887349411,65184.1547013217,74871.0361654618,87002.1488672527,91224.5021629069
56800,97441.3684692968,55113.0535926542,65184.8659352605,74871.496314175,87012.0505404082,91242.7186851151
56900,97441.8684461002,55113.8326202713,65185.5356145577,74872.0103944658,87012.5537175008,91252.9028227528
57000,97450.8576269792,55114.6753446027,65186.1556322189,74872.5932131697,87012.8784564434,91261.6578138248
57100,97451.2717357658,55115.3398940944,65186.8905507044,74883.3854002177,87022.8552122166,91279.7505449633
57200,97451.8699916082,55115.877908284,65187.4512144348,74884.0005861216,87032.7669497695,91280.1916720872
57300,97469.3331392917,55116.5813821476,65187.8879468918,74884.5261352585,87042.2255628604,91304.7115700961
57400,97497.2709378877,55117.2370597981,65188.4285628465,74885.0168502628,87042.7232354087,91314.4604900422
57500,97516.0175953294,55117.5474922349,65188.9457236422,74885.6503994684,87043.2434528642,91314.9115542987
57600,97516.5089968897,55118.2393608667,65189.3673881292,74886.2274003619,87043.6872397005,91339.806740974
57700,97532.988816535,55118.9789763278,65189.9493102233,74886.9593000689,87043.9888193901,91340.7532276118
57800,97542.1892137609,55119.6875719794,65190.7169693036,74887.5913738277,87044.5636234529,91341.2179662821
57900,97552.0197781887,55119.9466317993,65191.537250034,74888.1251627731,87045.2762904904,91349.3480423327
58000,97561.0420264042,55120.4558853471,65191.8654592081,74888.7494900637,87045.7351713766,91350.0733307132
58100,97587.0443920297,55121.238615092,65192.6031310286,74889.4098901972,87046.3288541884,91350.567915856
58200,97587.5203485182,55122.0649005467,65193.5929623704,74889.8974256549,87046.7027431164,91360.3033204235
58300,97597.9896728355,55122.757948693,65194.0003225485,74890.4812884538,87056.5673379568,91360.8353825734
58400,97624.8837347159,55123.4556944364,65194.5165936489,74891.2982831028,87066.0953641129,91369.3398726662
58500,97634.8974130752,55124.215085254,65195.0851829925,74891.7691404481,87066.8283178184,91378.1586189639
58600,97635.6034146781,55124.9754483945,65195.8994124227,74892.1289304571,87067.2865764036,91378.5945620161
58700,97645.3163927451,55125.5418377767,65196.6557133426,74892.7895573113,87067.7509375365,91388.54408079
58800,97655.104230262,55125.9458933513,65197.6689547535,74893.6228603486,87068.5362591544,91389.1032439659
58900,97655.6823417734,55126.6872149776,65198.2606944269,74894.2012871635,87069.1918641175,91389.5720292083
59000,97672.7925129841,55127.3823512141,65198.7518159266,74894.6549841561,87069.5248032016,91390.0314873977
59100,97673.4311211002,55127.9880875713,65199.4555846026,74895.1047818675,87070.087274873,91390.6021278064
59200,97673.9499156132,55128.4881316793,65200.2742329243,74895.8609386097,87070.550647176,91390.8985529389
59300,97674.6734150172,55129.27619431,65200.9508428728,74896.4680296362,87080.2764366623,91391.3861581602
59400,97683.5717742501,55129.8142390973,65201.6703297043,74897.0442463925,87080.9637286789,91391.8780559533
59500,97683.9766965373,55130.4030748083,65202.2958315563,74897.5646764682,87081.4588530423,91401.4112548781
59600,97693.1950310314,55131.1137327027,65202.8845970918,74898.0198783792,87081.9289420958,91401.7657572801
59700,97693.9434326385,55131.7991313702,65203.7278567663,74898.7395433552,87082.3439119992,91410.2427686841
59800,97694.5811059739,55132.4218985037,65204.3584859507,74899.2125180972,87083.0865850447,91411.0350346587
59900,97695.0940278802,55133.2441802692,65204.8748728282,74899.7347155079,87083.7272247963,91419.1255933526
60000,97704.4958414787,55133.7499130419,65205.5126009201,74900.5475059981,87093.661317524,91419.5596163905
60100,97704.8899979731,55134.3338433305,65206.1161979552,74901.3080098257,87094.2122630356,91420.071388473
60200,97705.6065916682,55134.9979178554,65206.6634919284,74901.8607242641,87103.8174429337,91420.4148757563
60300,97706.1506970539,55135.6707568042,65207.3641792336,74902.2707001769,87104.4881882739,91420.9250662562
60400,97706.7963428448,55136.3264382519,65207.8389981838,74903.0733561033,87114.4302902524,91421.1319954174
60500,97716.6472497754,55137.024390472,65208.7015423097,74903.7242145279,87114.8868422663,91421.5419167034
60600,97717.1257500349,55137.925890957,65209.4935156404,74904.2609286516,87115.4029399151,91422.0507918457
60700,97717.6491791639,55138.2072850097,65210.0518215788,74905.0174796393,87116.0029653462,91431.46090836
60800,97718.28071053,55139.0121364434,65210.7743487941,74905.6407390782,87116.5318439369,91439.7292211199
60900,97718.7661549884,55139.8141316365,65211.4468183271,74906.1612294143,87117.0612229853,91440.3349985536
61000,97719.2142431839,55140.6143897536,65211.8906102758,74906.6488680705,87117.4929204585,91448.1036583498
61100,97738.7625214568,55141.5015688734,65212.4842783196,74907.2376043841,87126.5765769486,91456.7778725805
61200,97757.1353067591,55142.2526947764,65213.4662064987,74907.8291862153,87136.3681496653,91457.2602688721
61300,97757.7678121098,55142.8981187922,65214.1315045603,74908.2884766304,87136.7412338623,91457.7764484033
61400,97767.3785347676,55143.4541777205,65214.9046047887,74908.9340539722,87137.41117544,91458.2774756618
61500,97767.7899800946,55143.9483996504,65215.662234676,74909.6767097013,87137.9906620445,91467.1689434577
61600,97768.2711660593,55144.8824648756,65216.3504592924,74910.1966972405,87138.6491977749,91467.5525278622
61700,97785.9211405169,55145.5346567178,65216.7763050899,74910.7381857392,87139.3353703698,91468.0840457955
61800,97786.4380350863,55146.2002856865,65217.5206142641,74911.3648652098,87139.6178119626,91468.5292587994
61900,97795.7443844924,55146.7989184847,65218.2125555391,74912.0627767679,87140.1033702139,91469.0583509075
62000,97796.1813819516,55147.5450112798,65218.7168879144,74912.5015518617,87140.5527070327,91469.5277054543
62100,97806.0358334376,55148.3970589935,65219.5690499354,74913.0437280648,87140.8919873578,91469.885061963
62200,97806.6863851549,55148.9995427602,65220.195315258,74913.5258254842,87141.5818247364,91470.1437445532
62300,97807.315259703,55149.8461976562,65220.7445652543,74914.0557582123,87142.081245282,91470.6166042769
62400,97817.1900856205,55150.8502081765,65221.2917538852,74914.6836539659,87142.7917513618,91471.4159433852
62500,97817.613314077,55151.5211050852,65221.98817084,74915.449151897,87143.3321463433,91472.0314724714
62600,97818.2222314461,55152.1251283152,65222.6720957296,74915.9509874738,87143.6437144015,91472.6489696987
62700,97818.8558403805,55152.7791669766,65223.6307705813,74916.6972355196,87144.1540045126,91473.0653374069
62800,97819.1533315912,55153.5729927762,65224.4091545323,74917.2279444012,87144.5478538503,91482.0101696399
62900,97819.6143160514,55154.0703965014,65225.119051727,74917.9736226253,87145.0635500404,91482.530103053
63000,97829.0764649077,55154.8259470534,65225.8225474091,74918.5560531501,87145.5624534914,91483.2255735103
63100,97829.4739543806,55155.528007016,65226.3907010771,74919.3649330089,87146.0218554374,91483.7531244133
63200,97829.8779115253,55156.2232994268,65227.1353647089,74920.0805856792,87146.6385793114,91484.0204728505
63300,97830.4131317883,55156.8127805222,65228.0605129173,74920.9136107669,87147.0347992999,91484.5750504828
63400,97840.3046851831,55157.4907667614,65228.814064311,74921.5157143125,87147.4857805476,91485.2706737565
63500,97840.8194948145,55158.0554509298,65229.5141323054,74922.2245131247,87148.1248024534,91485.8895356488
63600,97841.1355191911,55158.7563820731,65229.9917789364,74922.6865696956,87148.6429005929,91495.4159180237
63700,97841.4904913089,55159.4500432057,65230.6553197616,74923.1290763015,87149.2123320964,91495.9462643218
63800,97841.9850874832,55160.0985916619,65231.2552776392,74923.7830335862,87149.6741675238,91496.3051048395
63900,97842.5570120251,55160.5813877019,65232.2516338633,74924.5320298476,87150.3517041176,91496.8407191104
64000,97843.1010915308,55161.2794900146,65232.9242272701,74924.9882617183,87151.1250244019,91497.3439727866
64100,97843.3440215418,55161.887845396,65233.3309617034,74925.7655862399,87151.825236174,91497.7719702473
64200,97843.9405452104,55162.6261060066,65234.2877360232,74926.624875246,87152.2888087559,91498.2122384843
64300,97844.3774037348,55163.2053609902,65234.7153623402,74927.1576264774,87152.5749052391,91498.5162815184
64400,97844.7905479878,55163.8728121143,65235.4606055206,74927.7476662027,87152.9819941934,91498.9055649977
64500,97852.9982202449,55164.7855501029,65236.1095532945,74928.0980181781,87153.5533833306,91499.393903148
64600,97853.331607793,55165.5349927486,65236.7417675492,74928.8939831616,87154.1821070755,91499.7402273044
64700,97862.1111233043,55166.4913936759,65237.4445169871,74929.6017157274,87154.6659181414,91508.3457329821
64800,97862.6066829637,55167.1168030423,65238.434648564,74930.1649917097,87155.382178139,91508.6885618126
64900,97863.2258594976,55167.6761517389,65239.1420950212,74930.7667706033,87155.7981859381,91509.3712067802
65000,97872.7566932064,55168.4550446128,65239.9295603965,74931.307039627,87156.4584871968,91509.6889185566
65100,97873.3678974366,55169.0155789886,65240.8351270803,74931.793697705,87157.2250091175,91510.1874487547
65200,97873.8663030759,55169.7299638213,65241.5653874456,74932.495469939,87157.924330233,91510.8222125305
65300,97874.4810698307,55170.4176932008,65242.1262581082,74932.9763099167,87158.3083614778,91511.3215682337
65400,97874.9334680618,55171.1382026722,65243.0186506818,74933.6448720955,87158.7974574333,91519.5844624692
65500,97875.4190591082,55171.7217112596,65243.8199725944,74934.506265178,87159.4141593607,91520.0214172214
65600,97876.0084485481,55172.5341727768,65244.3589555137,74935.1331367045,87159.8479192428,91520.4789897185
65700,97876.5063360841,55172.8824085261,65245.2011771727,74935.8189416489,87160.3027666731,91521.0783094982
65800,97885.9695192061,55173.6404326785,65245.8854803423,74936.6306027079,87160.9356888386,91521.5217165803
65900,97886.3567198781,55174.4998135119,65246.6491344839,74937.3351760204,87161.3707356545,91521.8467445186
66000,97886.9093295055,55175.3190260821,65247.3859563709,74938.1129778553,87161.866295965,91522.2046946393
66100,97887.5228408737,55175.9739247015,65248.1407932651,74939.2219115499,87162.7082852334,91522.7178205752
66200,97887.8458694662,55176.7465274161,65248.7130815163,74940.0037711377,87163.1826884925,91523.2227742278
66300,97888.3937139437,55177.4909831476,65249.19487494,74940.4501920491,87163.7356508931,91523.7943998516
66400,97888.6671202011,55177.9402660597,65250.2529139929,74941.2665715029,87164.2992394279,91524.3684884397
66500,97888.9366022523,55178.611247786,65250.6552368649,74941.6951714075,87164.741902462,91524.7586579951
66600,97889.5842945185,55179.1875636102,65251.3809545204,74942.4704229429,87165.3830539728,91525.2498323898
66700,97890.190028762,55179.81493628,65252.0356284238,74943.113708108,87166.0731374543,91525.7491588768
66800,97890.5542057496,55180.6191588792,65252.8784557745,74944.0081083166,87166.4586839327,91526.5069256444
66900,97891.3177690275,55181.3522299119,65253.8748542048,74944.821928686,87166.9176847063,91527.0230418517
67000,97901.3136489399,55181.8860821743,65254.5890414525,74945.5389506577,87167.4940479501,91527.4489895155
67100,97901.7043060821,55182.6875246408,65255.3705923094,74946.1300537711,87167.9909623423,91527.9246101105
67200,97902.0864343161,55183.5768012919,65255.9551689616,74946.9647804743,87168.4461912761,91528.4943432477
67300,97902.6486951157,55184.1712806563,65256.3362770634,74947.7347862587,87169.147554746,91528.8428346038
67400,97903.3610326299,55184.9482181422,65257.3456222938,74948.2886153002,87169.5917351142,91529.373017343
67500,97903.8107177948,55185.7327381833,65258.0278195848,74949.1154615312,87170.0577285137,91529.7098035176
67600,97904.6299693643,55186.5063013517,65258.8973231589,74949.8405026693,87170.4632780764,91530.2790345791
67700,97905.0666155905,55187.4744897373,65259.7150179592,74950.2735687396,87170.9626813559,91540.478224996
67800,97905.6083338437,55188.252295175,65260.6080956497,74950.9270595342,87171.6442170089,91540.6968046794
67900,97906.1346780831,55189.1127246815,65261.3849713823,74951.6541654935,87172.2922645651,91541.3036181188
68000,97906.5600782265,55189.7346746304,65261.9088345045,74952.1736227876,87172.9191669582,91541.7982669402
68100,97907.1434627842,55190.6871036338,65262.4967718499,74952.6912485767,87173.5887714571,91542.4775068046
68200,97907.7216241715,55191.472696172,65263.080577139,74953.3618922044,87174.1889512138,91543.0879162558
68300,97908.2742685737,55192.2735857461,65263.9031847428,74954.1680228663,87174.7992748073,91543.5653786451
68400,97917.783334391,55193.148183,65264.4111270397,74954.8376621668,87175.6958459182,91544.3144064599
68500,97918.2246114414,55193.6936447015,65265.2491443411,74955.5537491896,87176.2751485779,91544.5620971095
68600,97919.0442204417,55194.5392670672,65265.9249071368,74956.2921837968,87176.9315749321,91545.2228414707
68700,97919.5575863922,55195.2063755377,65266.8263401551,74957.0557630427,87177.51570096,91545.6633417752
68800,97920.1567942792,55195.9277445861,65267.6161204222,74957.6907016453,87178.0497981379,91545.9362441102
68900,97920.5591925299,55196.4679521137,65268.3812446774,74958.2443304032,87178.5624717717,91546.4872682918
69000,97920.8849624866,55197.0275612559,65269.1052186818,74959.0587930575,87179.0796426214,91547.1581624993
69100,97921.4081649411,55197.9387602108,65269.8660664386,74959.7080119265,87179.7181176068,91547.5403574405
69200,97921.7390893694,55198.5668797636,65270.3470204613,74960.4046473793,87180.5334200181,91547.988894852
69300,97922.3067797968,55199.4254619228,65271.0318019114,74961.1137286941,87181.157432186,91548.5455229788
69400,97922.9761442581,55200.2638906541,65271.8992421585,74961.7071623195,87181.5800235812,91548.9151178947
69500,97923.5181376012,55200.8974588598,65272.4583432271,74962.4619265846,87181.9893637781,91549.3791951446
69600,97924.1996403735,55201.5725850658,65273.009990574,74963.0546262869,87182.32693739,91550.0422075633
69700,97924.7928383222,55202.2779115702,65273.8015226093,74963.9724223967,87182.9885817121,91550.4962345067
69800,97925.2553588803,55203.1812413982,65274.4792908951,74964.9659760641,87183.9035132936,91551.1366047847
69900,97925.8429978356,55203.9125347675,65275.2600375722,74965.6448389377,87184.6176825213,91551.8118034488
70000,97926.2779450356,55204.5177809392,65276.1539604413,74966.3200565032,87185.1536639367,91552.6430174377
70100,97926.8619407643,55205.2302851739,65276.5957910696,74967.262385115,87185.8842950842,91553.1496410699
70200,97927.3277160938,55205.8894931077,65277.4906013394,74968.1287862039,87186.5332445613,91553.4653474589
70300,97928.0781451467,55206.7656665158,65278.1422302715,74968.7889970824,87187.1671478548,91554.1204805336
70400,97928.6229999895,55207.4503569324,65278.9000570013,74969.5411404223,87187.8164858725,91554.5491045828
70500,97929.3606208191,55208.3591116057,65279.4198030307,74970.2187298951,87188.5464002669,91554.9866337523
70600,97929.9185330023,55209.2516278526,65280.2363062176,74971.1472388625,87189.1363255628,91555.5836092745
70700,97930.4252650292,55209.8889816719,65280.995451468,74972.1155156601,87190.1460088716,91556.4824667517
70800,97930.8807568223,55210.6311064847,65281.4820530365,74972.927021965,87190.9337896415,91557.0977902506
70900,97931.5226808176,55211.3210185357,65282.2384078948,74973.766339648,87191.434633979,91557.6992869682
71000,97932.3796452223,55212.3684653763,65282.9145910596,74974.6525325013,87192.140821231,91558.2607526361
71100,97932.9259532467,55212.9155847405,65283.8457187781,74975.2759103453,87193.0301833626,91558.8687586809
71200,97933.4112076293,55213.7307916432,65284.3637181232,74976.0527318749,87193.5399469842,91559.7366114786
71300,97933.8817145253,55214.5275965043,65285.1939008426,74976.9015507318,87194.345050807,91560.3862627991
71400,97934.2887185786,55215.2812563288,65286.1139863962,74977.5420509467,87195.0802633476,91561.0692518569
71500,97935.1326972665,55215.9230976578,65286.705959143,74978.0863794638,87195.6612005554,91561.7058098849
71600,97935.6106997875,55216.8425574716,65287.4295693134,74978.8601257275,87196.2961285112,91562.2017868577
71700,97936.3017164953,55217.6127957322,65288.3485654329,74979.9528501116,87196.9524297762,91562.8315348228
71800,97936.8152557977,55218.2202153616,65289.0284780127,74980.7866372361,87197.8970323939,91563.2826504211
71900,97937.3596653973,55218.846848803,65289.6896607806,74981.7310372176,87198.705297709,91563.8879496715
72000,97937.9831983711,55219.5773438545,65290.4059109352,74982.4379986494,87199.3161098817,91564.6059806678
72100,97938.6864602752,55220.3143479063,65291.1406530421,74983.1157403586,87200.0248699404,91565.3501136696
72200,97939.439489095,55221.27119527,65292.1276885571,74983.8364978361,87200.8056848134,91566.1056560411
72300,97940.0464575758,55222.0677623971,65292.8781911611,74984.764383664,87201.3646579766,91566.743193736
72400,97940.7534537286,55222.9115498549,65293.7255074088,74985.2847128591,87201.9818670597,91567.1363855781
72500,97941.4160813655,55223.7180154142,65294.3381433148,74986.0787815743,87202.4612257256,91567.9052588783
72600,97941.8606786691,55224.5239590671,65294.9958015072,74986.8483787296,87203.3912199913,91568.651058139
72700,97942.5705382273,55225.7173630061,65295.7016376991,74987.6845473522,87204.0716217056,91569.2744059402
72800,97943.4386650403,55226.7051661027,65296.2628146111,74988.2830277523,87204.6445829507,91570.0582309131
72900,97943.9982949469,55227.5286819409,65296.7852687611,74989.0907608268,87205.4430332757,91570.821673777
73000,97944.8444135648,55228.0012263461,65297.4285962779,74989.8969160458,87206.1411294371,91571.5199775639
73100,97945.7538228942,55228.5710359065,65298.1990251354,74990.8060593317,87206.8927449929,91572.18562149
73200,97946.3841175158,55229.3774022035,65298.8862149428,74991.5496330734,87207.8397273496,91572.8536319215
73300,97947.1605856892,55230.2234035725,65299.6368846222,74992.1098490143,87208.8018793948,91573.4904889717
73400,97947.8871097332,55230.9481472469,65300.2801863065,74993.0798827171,87209.6712290435,91573.9065057845
73500,97948.6874773415,55231.7550221138,65301.0621325889,74993.9221779875,87210.4433265026,91574.3817574488
73600,97949.5134897247,55232.5345451064,65301.6757084177,74994.5564331572,87210.996301472,91575.1914759686
73700,97950.2220792876,55233.2618422301,65302.3731861493,74995.4690652707,87212.0040602505,91575.7805374362
73800,97950.6692689269,55233.9700376383,65302.9385807196,74996.183653561,87212.749891822,91576.4713094595
73900,97951.6515060105,55234.6572969584,65303.65217591,74997.026119151,87213.7275685289,91576.8408799462
74000,97952.366487329,55235.2412835566,65304.607952705,74998.0964592542,87214.2693756645,91577.6130086461
74100,97953.0578672394,55236.1939194128,65305.4127509142,74999.0819764507,87215.0544561848,91578.459073165
74200,97953.7034274854,55237.0319031385,65306.2401215711,74999.4945609221,87215.9785661468,91579.2198189871
74300,97954.640392212,55237.8681423972,65307.2066205915,75000.6170687466,87216.7447888509,91579.8467506183
74400,97955.5343115283,55238.5864563606,65307.8074856837,75001.2546826238,87217.4217017748,91580.4374127223
74500,97956.3393075768,55239.2869395917,65308.2219633897,75002.0377066753,87218.019724162,91580.8639935372
74600,97957.1375144125,55239.8216238765,65309.1684354364,75003.2436416679,87219.0127956473,91581.6858513251
74700,97957.7620645837,55240.7059290895,65309.8962889049,75004.097985539,87219.8237049243,91582.633850414
74800,97958.4615755331,55241.4358693432,65310.8529235665,75004.6891949021,87220.6592494917,91583.2007465513
74900,97959.2310322905,55242.3501002533,65311.5190032945,75005.5005744178,87221.411707141,91583.8794581936
75000,97960.0190888796,55243.026079349,65312.106738142,75006.5640713211,87222.0019453357,91584.4093761987
75100,97960.5734420443,55243.5258721565,65312.7586480905,75007.119419095,87222.6895985685,91585.2217006805
75200,97961.3187936466,55244.1357359432,65313.3856314731,75008.1944860487,87223.415811979,91586.0859942366
75300,97961.7620409731,55245.0039146364,65313.9531275631,75008.7936855046,87224.3080292025,91586.6896945688
75400,97962.4981100602,55245.840421636,65314.7158543799,75009.517843078,87225.0642299904,91587.4988180292
75500,97963.2336556217,55246.7355564195,65315.6781565424,75010.4266901469,87225.5867058338,91588.3291814086
75600,97963.8365832103,55247.7303076389,65316.6186966479,75010.943162788,87226.3625004007,91589.1596907432
75700,97964.5303318976,55248.6271744922,65317.1981601741,75011.5949486958,87227.3209565249,91589.800771221
75800,97965.1983296615,55249.2350030515,65317.9316839884,75012.6082374622,87228.1286146664,91590.7013171662
75900,97965.6687938848,55250.2675421318,65318.7378182717,75013.1693682897,87228.7426796806,91591.4214413354
76000,97966.3626563996,55250.9542250065,65319.3860264155,75014.0843283136,87229.549009863,91591.9412833704
76100,97966.8579044807,55251.5838772643,65320.12196474,75014.9901308616,87230.1159067306,91592.5872110699
76200,97967.4489290794,55252.3529637668,65320.8506585462,75015.790364605,87231.1047816563,91593.3936856113
76300,97967.9895641536,55253.2200786891,65321.7891064771,75016.7304113173,87231.6850045728,91593.9801857018
76400,97968.5151203747,55254.093495122,65322.6856087417,75017.7009712041,87232.6566349715,91594.6422499406
76500,97969.1571698765,55254.8356857671,65323.3349433838,75018.4020043253,87233.5674976688,91595.4686584752
76600,97969.7362751231,55255.497442907,65324.0445519361,75019.219215935,87234.5247800812,91596.2982551032
76700,97970.7570925715,55256.2475875341,65324.7006764518,75019.9624687899,87235.2721039317,91596.9394600496
76800,97971.4859438302,55256.8709184137,65325.3394389408,75020.7096051155,87235.9074967575,91597.3911301286
76900,97972.1704298141,55257.7578594704,65326.0451467406,75021.4802975468,87236.7853685506,91598.2942246742
77000,97972.8217350602,55258.4779274628,65326.7612720431,75022.4308750492,87237.4921147376,91598.896747876
77100,97973.425191373,55259.0841192427,65327.5374502309,75023.3685807631,87238.4769010647,91599.3955400453
77200,97974.4070450554,55259.8481902702,65328.3249323696,75024.3962649866,87239.1414336299,91600.1673013351
77300,97975.0706396566,55260.6296353285,65329.2932943509,75025.1670915403,87240.0053149052,91601.0257019246
77400,97975.7824468635,55261.6085229102,65330.0261517274,75026.1004386295,87240.9219558203,91601.6765300078
77500,97976.5020547868,55262.3969421336,65330.6305940153,75026.7014333965,87241.7011056161,91602.5300867023
77600,97977.2362724934,55263.2805184027,65331.4380443633,75027.3320932541,87242.4129988362,91603.0413651961
77700,97978.1268276667,55264.2482698866,65332.3227585638,75028.3721322434,87243.3340035732,91603.8219832689
77800,97978.8616522616,55264.9027580253,65333.0733196265,75029.181919168,87244.1712229188,91604.4644656449
77900,97979.6806554273,55265.7476236717,65333.8376143699,75029.9067478131,87245.1741643437,91605.3580198618
78000,97980.5399577418,55266.4925037309,65334.5057774749,75030.7457223942,87246.1564140941,91606.1641028214
78100,97981.3981932434,55267.0295324302,65335.5869094491,75031.7752506006,87246.9784171988,91606.8296984518
78200,97982.3018872542,55267.7056437546,65336.4208732673,75032.4486070257,87247.9552529395,91607.750199867
78300,97983.0706625639,55268.5421070271,65337.110275327,75033.2203226454,87248.9939841153,91608.6815016978
78400,97983.6081173008,55269.4464702342,65337.9381576277,75033.9255483733,87250.3542149176,91609.301120447
78500,97984.5822372538,55270.3016820843,65338.4617183148,75034.8631825388,87250.9839943101,91610.2215539466
78600,97985.2801996581,55271.2808371585,65339.4734009866,75035.906536447,87252.0021142584,91610.9190431254
78700,97986.0725640474,55272.3025769821,65339.8788140139,75036.7401622011,87253.0197452318,91611.8520925817
78800,97986.777088924,55273.1291472584,65340.7611295458,75037.8638886521,87253.9043094742,91612.5538305797
78900,97987.4610348044,55273.9077497436,65341.4646041034,75038.6242015203,87254.5251859291,91613.4296632414
79000,97988.367781783,55274.6985061523,65342.2439737665,75039.8359830277,87255.618790359,91614.0332788274
79100,97989.2771917132,55275.3127366627,65343.1562460956,75040.4105185307,87256.2625804673,91614.6958022234
79200,97989.9172905492,55275.9727086164,65343.8619510377,75041.0453856502,87256.8948068738,91615.653129555
79300,97990.5635164343,55276.7524370701,65344.4304488649,75041.8584823064,87257.7452131464,91616.4234621363
79400,97991.5682626074,55277.5371641407,65345.2572710884,75042.7187689552,87258.7833630189,91617.1456673828
79500,97992.3691154823,55278.2312710308,65346.2082665844,75043.4451455071,87259.3396491031,91617.9895072161
79600,97993.4133204881,55279.0714188663,65347.0736490614,75044.5000652777,87260.1147368506,91618.6988228645
79700,97994.4457847129,55279.6697808473,65347.8893017664,75045.2152542135,87260.9435939898,91619.5332669334
79800,97995.4218580524,55280.6478282502,65348.8590436605,75045.8306342706,87261.8853486905,91620.4588688386
79900,97996.365300879,55281.9432999794,65349.6483974098,75046.5569567127,87262.9501145908,91621.2112357753
80000,97997.1374299498,55282.7381604288,65350.4221010649,75047.2891799861,87263.6506488742,91621.903960458
80100,97997.7913316131,55283.5938339957,65350.9400687618,75048.203381891,87264.7096638002,91622.6344578852
80200,97998.8290611827,55284.6071622132,65351.6068252087,75049.2216438372,87265.6880030449,91623.3142969156
80300,97999.5677927955,55285.4311861834,65352.5275133852,75049.9621458227,87266.5734911155,91624.1280871279
80400,98000.0934509562,55286.2695361547,65353.1132150843,75051.2377868702,87267.377441271,91624.799024913
80500,98000.6858342655,55287.0626240954,65353.9284423626,75052.0158725372,87268.4554775173,91625.7628799193
80600,98001.5109233947,55288.0744965535,65354.685154316,75052.8512808459,87269.6468998939,91626.6336495125
80700,98002.1473071365,55288.7140788081,65355.4616166556,75053.7535285065,87270.4107532816,91627.4316430086
80800,98003.1071780256,55289.5502777753,65356.189361445,75054.6124594834,87271.3385280672,91627.9647592584
80900,98003.8844791744,55290.5456135937,65357.2356846399,75055.6728944951,87272.0074680872,91628.8539609647
81000,98004.8506708679,55291.5157517055,65357.8544657461,75056.5636116909,87272.9461220426,91629.698580519
81100,98005.8342488021,55292.6345278896,65358.4897725066,75057.5215390781,87273.6108867877,91630.7704549677
81200,98006.8197754804,55293.6804402184,65359.5567365909,75058.4603547936,87274.3239717021,91631.8897663404
81300,98007.9968583501,55294.7643448737,65360.32780854,75059.5323550753,87275.0192979435,91632.6311493635
81400,98008.863286036,55295.8065099239,65361.0339195021,75060.4636684138,87276.1235541169,91633.243773205
81500,98009.6643960248,55296.6003587941,65362.0072373813,75061.362336143,87277.0529957701,91634.1776766486
81600,98010.1995228485,55297.2994644255,65362.7296269608,75062.3933737385,87277.7736378952,91635.4514266982
81700,98010.9727836335,55298.4896703751,65363.6024094037,75063.3215761132,87278.9646145856,91636.0859586323
81800,98011.4582550996,55299.3448681282,65364.3786815957,75063.9904301952,87279.7836020993,91637.00932141
81900,98012.4328164387,55300.118885403,65365.2834632097,75064.684571666,87280.3556228143,91637.7941812851
82000,98013.3474434397,55300.961948926,65366.0362020211,75065.6683573298,87281.1514765704,91638.5919064972
82100,98013.9652924749,55301.7899107096,65366.8495093949,75066.4767627469,87282.0313667448,91639.3472568142
82200,98014.5496847459,55302.6304394659,65367.8523927249,75067.2884377384,87282.9425504699,91640.1634925948
82300,98015.3634180985,55303.8563564949,65368.6318650123,75068.0357249443,87283.8873894526,91640.9511556025
82400,98016.5347061503,55304.9504779146,65369.3133106574,75069.0101288897,87285.0776762771,91641.9042915025
82500,98017.2872940588,55306.0334099563,65370.2451716039,75070.0937865193,87285.7505308152,91642.9536910318
