rounds,EBDP,PPIC_alpha2.0,PPIC_alpha1.5,PPIC_alpha1.0,PPIC_alpha0.5,PPIC_alpha0.1
54900,93224.9099307108,60267.2469078222,71529.6431214516,83309.4632445752,95622.0914891611,100816.7147574582
55000,93242.6287086759,60267.7787726849,71530.3333266212,83321.4179063317,95634.7152382232,100817.1160951193
55100,93260.542168073,60268.4168218104,71530.8245853039,83321.9461693411,95635.3422663852,100836.3354408855
55200,93269.7888151678,60269.0416803225,71531.3620583095,83322.2956290499,95635.8058314313,100865.7163964675
55300,93286.4517674879,60269.6943385877,71531.984531021,83322.7542906724,95636.1920775186,100866.1187952083
55400,93312.7703365322,60270.3158071229,71532.4292188474,83334.6040753046,95636.4624521664,100895.9865387689
55500,93313.4080904426,60270.7417670361,71532.9726702389,83334.9886250954,95636.9322965174,100906.7998076446
55600,93347.234117824,60271.4716755508,71533.7023781069,83335.4384898655,95637.4618258022,100917.669069154
55700,93364.5322375027,60272.2351073557,71534.1973108476,83335.8380279555,95637.9818859132,100927.6923497003
55800,93381.3117583069,60272.7485830074,71545.8191311337,83336.4596880453,95638.2138707735,100937.3491400047
55900,93390.9518615913,60273.3188812609,71557.7091219784,83337.3042202495,95638.5980301787,100947.5360037488
56000,93425.024670381,60273.8244453941,71558.2086809576,83337.6225226017,95639.0486157442,100958.203904595
56100,93432.6232868909,60274.5887351669,71558.826596544,83338.1724978685,95639.5661061737,100977.9723035003
56200,93441.6673365726,60275.3090919333,71559.4369103938,83338.4568358668,95640.0343532262,100978.6220013411
56300,93442.211858465,60275.9532833596,71560.131502783,83339.0390578023,95640.4919257324,100979.3632362742
56400,93450.5417196519,60276.7042538136,71560.6892669512,83339.6884815879,95641.062454438,100979.7984057768
56500,93459.0708295151,60277.0826801985,71561.3082153027,83340.3391361165,95641.6186403673,100990.2386190488
56600,93459.4475959763,60277.8900519448,71561.8234707341,83340.7218432673,95652.3090730477,100990.5620938509
56700,93460.2099069201,60278.4296663249,71562.7043649206,83341.2823856205,95652.7982348534,101000.840664804
56800,93469.7331255454,60279.0498951035,71563.2491472459,83341.6691026127,95653.2324115847,101022.5567016659
56900,93478.137574489,60279.8180815081,71563.8427202638,83342.2410764813,95664.2767173878,101032.68997637
57000,93478.6972855321,60280.5190080616,71564.1576249538,83342.824274693,95664.8763807982,101053.8822967905
57100,93486.5574162874,60281.0886589088,71564.8570168425,83343.4499328936,95665.3539125173,101063.3623194741
57200,93494.8441717671,60281.7274054582,71565.6995969267,83343.8497632807,95665.8059969372,101064.0007616296
57300,93503.261107186,60282.4356940565,71566.1283205517,83344.5270101711,95666.283400707,101084.3991562349
57400,93520.948357214,60283.2532469246,71566.651088559,83345.1965244253,95666.9244643957,101084.8187777744
57500,93521.4554479355,60284.0607692221,71567.164746793,83345.8386119776,95688.8516974689,101085.4570685909
57600,93529.627571281,60284.5707521582,71567.8380441792,83346.3960942037,95689.3376953707,101086.1157676731
57700,93538.3287434543,60285.2236711905,71568.7578691774,83346.9604827805,95699.820059768,101086.6236295751
57800,93538.8905892264,60285.8524669848,71569.2877517816,83347.4136844451,95700.3452102056,101097.4051491917
57900,93554.5815093879,60286.5709116279,71569.8353247538,83358.845983523,95700.953387815,101097.9661705576
58000,93555.2008621251,60287.311435868,71570.528055685,83370.8960521408,95701.541372161,101109.2076003262
58100,93565.1737003429,60287.6808528983,71571.0596057899,83371.7307249387,95712.4227795502,101119.2121530191
58200,93573.7084185544,60288.4541004242,71571.8433575734,83372.4595869214,95724.5338685802,101129.9071542701
58300,93589.8283087307,60289.087906859,71572.244033519,83372.8610513139,95725.1221017491,101140.5115561241
58400,93590.3144441962,60289.6154075182,71572.9068031378,83373.5547336998,95736.3805735219,101141.2019948224
58500,93590.7743147411,60290.1238047889,71573.4580864403,83373.9928993125,95736.9309585726,101141.8489464159
58600,93599.7057493961,60290.9009033167,71574.2040180723,83374.4506207344,95737.4382692208,101151.7506801561
58700,93635.7390334742,60291.5916168679,71574.825136811,83374.9548766904,95737.9005306158,101161.5464368507
58800,93644.9308196187,60292.0839437798,71575.626937709,83375.4774136694,95738.2508135534,101182.6919606229
58900,93645.6269056391,60292.9385539919,71576.3811403871,83376.1665145508,95738.6053279375,101183.007960338
59000,93662.6701941299,60293.6430732242,71576.7055389449,83376.6310960102,95739.3118470427,101183.6043087856
59100,93663.3216336687,60294.3464811953,71577.283345018,83377.0179358767,95749.0585361335,101204.5695001068
59200,93671.4978229243,60295.2855761113,71577.9611692473,83377.7275647551,95749.7005689898,101225.2771975427
59300,93680.0086116648,60295.953721834,71578.7465913468,83378.1184502527,95750.1413303169,101225.8613800891
59400,93696.3472293998,60296.3668574515,71579.2575510481,83378.7627514996,95750.6603649421,101244.9296490762
59500,93696.9180590312,60297.2023141812,71579.757054077,83379.2704332221,95751.0632659776,101245.4727868661
59600,93697.362633362,60297.6071931654,71580.4033001237,83379.8509932545,95751.5530729037,101255.2280220525
59700,93715.0903396753,60298.128663453,71580.6506827738,83380.4571063666,95761.9205593707,101255.6427921392
59800,93723.9766735016,60298.8941620874,71581.4156116051,83380.8780467541,95773.1012036408,101266.1849206899
59900,93733.0142831352,60299.7283225557,71581.9674027979,83381.4721842493,95773.4645414276,101266.5796080024
60000,93733.4526306611,60300.6756116559,71582.5638239394,83382.1535719583,95773.9287999439,101267.1432512524
60100,93742.469941257,60301.4078019495,71583.2337142325,83383.0328544832,95774.3790671908,101267.7232240803
60200,93742.9509976138,60301.7789111116,71584.0539915862,83383.6381439309,95785.6398315966,101278.2555262014
60300,93743.6454303571,60302.3156433395,71584.5367389333,83384.3219045348,95786.0825695467,101287.9415950686
60400,93744.1144734763,60303.0139477509,71585.1955257194,83385.0548814783,95786.8287834758,101298.7414447796
60500,93744.7151028973,60303.6213658975,71585.9439732102,83385.4144243775,95787.4813882262,101299.2029668117
60600,93753.1423166623,60304.326822588,71586.5535856772,83385.8869469462,95788.0713697016,101299.5665179807
60700,93753.6228072141,60305.0947072096,71587.2897415099,83386.2646170295,95788.4136232307,101300.2657620534
60800,93762.0325216717,60306.1096755485,71587.9063188219,83386.7065694258,95788.7797012383,101300.6359999423
60900,93762.4897758793,60306.8469661427,71588.3548911805,83387.3887719224,95789.1773178329,101311.0252179605
61000,93763.1135252248,60307.3574673658,71588.856470283,83387.9235626555,95789.8346167864,101319.9881210967
61100,93763.5785769052,60308.2385864606,71589.2772829378,83388.4205851279,95790.3862456654,101320.3354117013
61200,93764.42031098,60309.0619745378,71590.1630553423,83388.9778461317,95790.9000393198,101330.3531011711
61300,93765.0268080871,60309.934587683,71590.9621899431,83389.6835221218,95791.29697138,101350.2841265296
61400,93765.5220332254,60310.3282743061,71591.5312665019,83390.0677221571,95791.9064797817,101350.971787615
61500,93765.8994779996,60310.985678818,71604.1558347639,83390.6940428716,95792.3492203332,101351.518502283
61600,93766.319736452,60311.7235079506,71604.8124697532,83391.2567583332,95792.8313984267,101351.9033305807
61700,93766.9491157267,60312.3234809511,71605.5516046761,83392.0091935666,95793.2412224036,101352.288865929
61800,93767.29732377,60312.7791560816,71606.4090949468,83392.6756003853,95793.7819467251,101373.018531051
61900,93767.8466636267,60313.4511157022,71606.9537005809,83393.4486267165,95794.3858468011,101373.3974183308
62000,93776.1020000863,60314.2820589708,71607.6142181938,83394.2265146185,95794.9199723123,101373.8216519343
62100,93776.5211303964,60314.8593598713,71608.1269691537,83394.7613491927,95795.6991651684,101374.5340035313
62200,93776.9774522821,60315.7447838261,71608.7269843246,83395.3675528939,95806.8342792631,101395.2181487478
62300,93777.5311149624,60316.353674094,71609.4906140065,83396.2110744596,95807.3583883433,101395.5650773534
62400,93777.9078258599,60317.0188849294,71610.0372071316,83396.9959091629,95807.7363935797,101396.3127734044
62500,93778.4113458064,60317.5791019812,71610.5565339597,83397.5250183149,95808.2733128595,101396.7799706758
62600,93778.8114180608,60318.2427722873,71611.0847165205,83398.2490895596,95808.6914150877,101406.7479855162
62700,93786.6144637595,60318.8313612895,71611.6405230918,83399.0141191958,95809.4498536852,101407.3017226522
62800,93787.043646971,60319.3272546301,71612.0909733027,83399.5853513712,95809.8929193714,101407.8829660136
62900,93787.5671402756,60320.1224479496,71613.0382775168,83400.0941667974,95810.6989455377,101408.4946371877
63000,93787.9936441432,60320.6583579236,71613.6258771251,83400.7010899321,95811.2141660717,101409.0008576755
63100,93788.5449377371,60321.0520049457,71614.273624244,83401.0481352263,95811.8043998723,101409.6860555968
63200,93788.9931217408,60321.9047955819,71614.9153752976,83401.5768790718,95812.0692170998,101410.1059210117
63300,93789.6069475408,60322.4240034623,71615.8139641936,83402.2009285598,95812.3557417336,101410.4983687427
63400,93790.1220342919,60323.3212017164,71616.6142996582,83402.9478469704,95812.8110578912,101411.1476090128
63500,93790.563365923,60323.9488519624,71617.5556844176,83403.344986759,95813.1405522572,101411.4267387975
63600,93790.9701615133,60324.7048382981,71618.2718563976,83403.885842545,95813.7521098791,101412.0312465308
63700,93791.639063433,60325.3621105834,71618.9982804853,83404.4503362918,95814.2223317136,101422.3616870942
63800,93791.9838002657,60326.2360685434,71619.5928544696,83405.1582861602,95814.6145945878,101431.5534811791
63900,93792.3516296729,60326.8024805463,71620.3074773251,83405.8359847421,95815.1795307201,101432.0606620605
64000,93809.9404477434,60327.5728437042,71620.8521379183,83406.4319112542,95815.8177312325,101432.5541705647
64100,93810.5965555713,60328.0660302665,71621.7735326933,83407.2550924958,95816.3751272976,101433.0057537707
64200,93811.2442899633,60328.7805489846,71622.5275334584,83408.0017231385,95816.7091791737,101433.4596477131
64300,93820.3611204672,60329.3567889085,71623.1175392243,83408.6990995323,95817.2756106415,101433.9417505559
64400,93820.7826477115,60329.8661556528,71623.6866804386,83409.2026210478,95817.9355757313,101434.4433119231
64500,93821.1733236693,60330.9139763665,71624.407124481,83409.8429380247,95818.5731146077,101445.2062690455
64600,93821.7039727066,60331.8178868158,71625.2283048488,83410.4260278419,95819.1847568524,101445.6805439426
64700,93822.1896912156,60332.4682365915,71625.9003311534,83411.0822215095,95819.7437475897,101446.2735156504
64800,93822.6666569413,60333.1176481296,71626.4222370277,83411.720657224,95820.2918918676,101446.7459128704
64900,93823.0883109777,60333.7240513219,71627.0266462104,83412.4349263967,95820.8643954199,101447.2357687042
65000,93823.7231237856,60334.2204040983,71627.4087450684,83412.8172788389,95821.5538676254,101447.8409017911
65100,93824.2061429201,60335.0651739184,71628.2127104465,83413.4639971902,95822.0589929097,101448.3584677261
65200,93824.6670025853,60335.7887097666,71628.8937726304,83414.0819102738,95822.7099319285,101448.822157116
65300,93825.1251271115,60336.3178053188,71629.7145797016,83414.8079357923,95823.2831162684,101449.4625053224
65400,93825.650348244,60337.0770990743,71630.4887087153,83415.3693027745,95823.8552104149,101449.9397811676
65500,93826.0426790051,60337.9327259877,71631.3009975209,83415.8804132995,95824.3808637104,101450.5025493066
65600,93826.5508228442,60338.7569331239,71632.1072332049,83416.6938525209,95824.9881032375,101450.8750342707
65700,93827.0619099346,60339.3932709084,71632.688602524,83417.290155553,95825.4386116585,101451.5470553759
65800,93827.561755722,60340.3957288236,71633.5032571146,83417.9593867315,95826.0862791185,101451.9263861216
65900,93828.1233769957,60341.0062557933,71634.0364539298,83418.5196140385,95826.6874117728,101452.4451122996
66000,93828.7149842927,60341.704250083,71634.7127784973,83419.2356980737,95827.088245985,101453.0044665001
66100,93837.754207464,60342.7247748957,71635.4654329037,83419.6574234969,95827.8842517152,101453.8167085986
66200,93838.3388156387,60343.4772311987,71635.9448585151,83420.4790498522,95828.5105358266,101454.318582829
66300,93838.8561952844,60344.375260857,71636.5386013351,83421.0243068847,95829.0912466005,101454.8937829206
66400,93839.3472390669,60344.9206420022,71637.3311365461,83421.9617405497,95829.6209604924,101464.1578263282
66500,93839.6828013977,60345.7677057576,71638.0679506661,83422.8465048266,95830.250402351,101464.626798502
66600,93840.1426120954,60346.4011773894,71638.7178205803,83423.6269291545,95830.9496721513,101465.0276402866
66700,93840.6148232153,60346.8912816875,71639.3882859365,83424.3713331436,95831.9860476988,101474.7833097502
66800,93841.1958481746,60347.4616278763,71640.0214179224,83425.1380560633,95832.5913996595,101475.2938282874
66900,93841.6780948518,60348.1460547942,71640.8173304281,83425.8210298367,95833.1224889751,101475.8594237688
67000,93842.1241849472,60348.7794607722,71641.6936503171,83426.4356394045,95833.6204272021,101476.3248219873
67100,93842.5040587258,60349.4604104657,71642.4248049588,83427.2053162016,95834.0245604823,101476.8782097517
67200,93843.0689526539,60349.9694515843,71643.0074442216,83427.9162053249,95834.6722034377,101477.5370972974
67300,93843.5875574443,60350.63176264,71643.8866807338,83428.8297438406,95835.320626318,101477.9739722574
67400,93844.0218858851,60351.3505327573,71644.5518685317,83429.5928750423,95835.928829713,101478.4924095831
67500,93844.4070985459,60352.1598830209,71645.2411403308,83430.2606686484,95836.4389543758,101478.9676397336
67600,93852.949872437,60353.0750288479,71646.0019626428,83430.9960353986,95837.0374771012,101488.6732082682
67700,93861.270770658,60353.9894464207,71646.7823230576,83431.5787846527,95837.8348395066,101489.1760301599
67800,93861.7753750264,60355.0295517257,71647.5927578719,83432.0936048188,95838.3528370832,101489.9346781524
67900,93862.2694304958,60355.7392386711,71648.152475969,83432.9665893424,95839.1428245945,101490.4756168596
68000,93863.0327464431,60356.2951211893,71648.7840903958,83434.0616811829,95839.6831360945,101490.9183258499
68100,93863.4610821245,60357.282312786,71649.2775786507,83434.6195440525,95840.3980253767,101491.5732958036
68200,93863.9723810077,60358.1653696853,71650.0791740918,83435.3726239331,95841.1130413616,101492.1180418063
68300,93864.5040340066,60358.8724781079,71650.9274047047,83435.7479172712,95841.8898625336,101492.5547778753
68400,93864.9516706871,60359.8193708974,71651.9411101886,83436.315130384,95842.3413262296,101492.9471582313
68500,93865.5337367634,60360.6798790016,71652.8174054831,83437.0354109811,95843.0292568177,101493.4242613854
68600,93866.2449127832,60361.3299657395,71653.6740957122,83437.8185061245,95843.6433065718,101493.9146786189
68700,93866.8279665192,60361.9641025229,71654.4794799736,83438.393194777,95844.344054437,101494.5311604733
68800,93867.3278071485,60362.9518218946,71655.0907409146,83439.1744667419,95844.8553371729,101495.1683991362
68900,93868.1566061173,60363.658025301,71655.7942060965,83440.0673296256,95845.4324452785,101495.7202824011
69000,93868.6441690658,60364.3371608712,71656.6148525673,83440.9610437734,95845.9977013111,101496.1851977812
69100,93869.4177301741,60365.0933285336,71657.1635434613,83441.9308963879,95846.5788055765,101496.5540569071
69200,93869.9192345461,60365.8828456406,71657.8885977498,83442.9090004682,95847.0897044446,101497.0429821927
69300,93870.4985993319,60366.6412490349,71658.4817432358,83444.0317825263,95847.7390882083,101497.6534252649
69400,93871.2616139763,60367.241047513,71659.1989353694,83444.9880826586,95848.6939437401,101498.1603573534
69500,93872.0076044113,60367.9046575416,71660.147749479,83445.7061430868,95849.5248918095,101498.8089411889
69600,93872.4751751773,60368.7030851959,71661.1490765712,83446.6136607596,95850.2204582702,101499.385270489
69700,93873.255446497,60369.4551244431,71661.7579449526,83447.388919748,95850.6912352051,101499.7498938494
69800,93873.7228459372,60370.3180163543,71662.6071727432,83448.0919881171,95851.3968827946,101500.2888787053
69900,93874.4174607051,60371.2790432304,71663.1710283951,83449.0494767097,95851.9896578971,101500.9286982823
70000,93875.3232778039,60371.8995525948,71664.0313594124,83449.6735433087,95852.3017595964,101501.525137745
70100,93875.949101155,60372.3244715139,71664.5104094522,83450.5961651642,95853.0756263426,101501.9710370437
70200,93876.4654283647,60373.1273491424,71665.2499397712,83451.2079594381,95853.9648378721,101502.6391813989
70300,93877.1123577204,60373.9345872261,71665.8843183465,83452.1341500909,95854.449756842,101503.077925859
70400,93877.825325634,60374.6824406917,71666.5901694603,83452.9937271798,95855.1010134964,101503.7075705636
70500,93878.2857105498,60375.3596017935,71667.5000680146,83453.866117212,95855.5584973845,101504.346231591
70600,93878.6971133902,60375.9386497176,71668.0761708372,83454.7904632665,95856.4462061827,101505.0695405642
70700,93879.0255612327,60376.6851873115,71668.8622037735,83455.6408865797,95856.9603888997,101505.6780711241
70800,93879.4666654369,60377.3842400687,71669.6762688956,83456.2915608155,95857.8205052469,101506.4074586887
70900,93879.9013087235,60378.0318938907,71670.325024216,83457.1816714733,95858.3527126506,101506.7846563146
71000,93880.4803253204,60378.6946290221,71671.0914681595,83457.8479556346,95859.0206630261,101507.4431274902
71100,93881.2686616023,60379.232871734,71671.8490650174,83458.6929148929,95859.7919273102,101508.1504963165
71200,93881.7562625091,60380.3292079009,71672.5139847919,83459.5183398363,95860.5832674114,101508.5309345611
71300,93882.4123704261,60381.1498901331,71673.3774124428,83460.3606775074,95861.2709870366,101509.1013227653
71400,93883.0437135067,60381.8468766907,71674.0292701097,83461.1587318498,95862.1302224252,101509.9276778467
71500,93883.5092690796,60382.4379893125,71675.1074434666,83461.7695556543,95863.0168723926,101510.7338511706
71600,93884.1525373086,60383.1176331524,71675.8570535112,83462.5762021075,95863.8040567937,101511.2923918478
71700,93884.6775657139,60383.9415997988,71676.7689628325,83463.3335172165,95864.2847556652,101511.7956867106
71800,93885.3539820862,60384.631343322,71677.5887855214,83464.1882844454,95864.8035746098,101512.2611003813
71900,93885.9073627466,60385.1212724255,71678.3207156357,83464.7417043522,95865.5770955443,101512.7292188381
72000,93886.7473778474,60385.8659231012,71679.0070241544,83465.3675072436,95866.2439244601,101513.5116779989
72100,93887.3443665598,60386.4800861087,71679.5974825179,83465.9855801081,95867.0301570546,101514.2264040031
72200,93888.1718100602,60386.9519416624,71680.393228865,83466.868749788,95867.7726482445,101514.7124617163
72300,93888.7927057885,60387.8188939388,71681.2565168216,83467.8321446398,95868.5987266463,101515.381211669
72400,93889.4954827638,60388.7621353882,71682.0442029105,83468.6719461081,95869.3205332681,101515.9575379836
72500,93890.061876655,60389.3701200863,71682.8707825897,83469.2366743507,95870.305564977,101516.6392168007
72600,93890.7096257702,60390.3345877063,71683.7607700771,83469.8157755686,95870.9065950379,101517.2972212034
72700,93891.4028161994,60391.1825664981,71684.2118131837,83470.6258190029,95871.5894559018,101517.666719811
72800,93891.9935129044,60391.8043304356,71684.6984213369,83471.4554776626,95872.2120173785,101518.3691318385
72900,93892.5574158042,60392.6823619569,71685.3518741974,83472.2461804859,95872.8422831486,101519.104765365
73000,93893.2601710472,60393.3495987445,71686.2889035737,83472.9875575539,95873.8846949431,101519.8247105766
73100,93893.9873296241,60393.9023695227,71686.9505861058,83473.7023471311,95874.5043914292,101520.3178372335
73200,93894.7351409711,60394.5815182141,71687.5645002418,83474.3740164628,95875.1447870886,101520.9239487369
73300,93895.3766731149,60395.4514668909,71688.28773165,83475.2399661466,95875.8907858991,101521.519767382
73400,93895.9876934851,60396.1261190658,71688.9904830647,83475.9568052943,95876.5849677326,101522.0048910036
73500,93896.5646560042,60396.7475654919,71689.9014401396,83476.844096466,95877.4057260409,101522.601058461
73600,93897.1455026129,60397.5156746028,71690.4365275269,83477.5963254646,95878.2308638697,101523.1705366735
73700,93897.9365758962,60398.0920484247,71691.2771976929,83478.4711991849,95878.9799863133,101523.8262047987
73800,93898.6103812468,60398.9522761892,71691.7930070746,83479.2608487766,95879.7082013164,101524.6445138857
73900,93899.0849389885,60399.5536978277,71692.3225417502,83479.9560197412,95880.4525768458,101525.4376161244
74000,93900.0578888731,60400.5084288284,71693.2888477676,83480.7419795586,95881.271914258,101526.0325904954
74100,93900.7288364013,60401.357374341,71693.8813098065,83481.4489149282,95882.1928460467,101526.6213165538
74200,93901.4592134558,60402.3568860767,71694.5935213979,83482.2013705123,95882.9515151077,101527.6168427096
74300,93902.2366032436,60403.3258663046,71695.2571288364,83483.0086823447,95884.157216564,101528.2331280958
74400,93902.924198453,60404.1459442133,71695.9218470452,83484.1810134934,95884.9065997971,101528.9354024115
74500,93903.5187359247,60405.0032771567,71696.5552240908,83484.9110442531,95885.2779557072,101529.7889338605
74600,93904.0193722476,60405.6323723841,71697.5053704992,83485.8727423702,95885.9193219189,101530.6444702936
74700,93904.8690647027,60406.1598642277,71698.3582118882,83486.6250688443,95886.6699591299,101531.1802695497
74800,93905.5752772405,60406.9772484128,71699.0885743928,83487.2831780419,95887.3411237858,101531.7278872775
74900,93906.3408697498,60407.5944577682,71700.1724082395,83488.131725944,95888.276290445,101532.5040873517
75000,93907.1471182867,60408.3830694388,71700.9386212199,83488.8575419563,95889.1066788803,101533.5083855762
75100,93907.9313310767,60409.4239994853,71701.5971185812,83489.6401972341,95890.0249789499,101534.2699741609
75200,93908.9419921649,60410.2638971538,71702.4352534935,83490.5129185884,95890.7162733244,101534.9839180668
75300,93909.7290246605,60410.9268035896,71703.3185452178,83491.1961184581,95891.6469088623,101535.6914060724
75400,93910.4697941211,60411.9979832233,71704.0499746895,83491.879344014,95892.4686181747,101536.1555543927
75500,93911.0725969658,60412.80662294,71704.9412639765,83492.7525086271,95893.2079473103,101536.9175648325
75600,93911.8633160527,60413.7622478222,71705.6665418748,83493.6061401753,95894.2991601549,101537.6689935466
75700,93912.4906040374,60414.4413468721,71706.7856508589,83494.3907920426,95894.9757831508,101538.2065950977
75800,93913.2224542071,60414.8698956556,71707.4412074016,83495.2364789389,95895.7148763839,101538.8019342755
75900,93913.9417116166,60415.6259556529,71708.3822233273,83496.0017334952,95896.635856909,101539.5070498167
76000,93914.5950753573,60416.1652734749,71709.2584309503,83496.729095698,95897.5226891289,101540.1468009276
76100,93915.5920137451,60417.1202708272,71710.253957961,83497.412394087,95898.319217452,101540.9172798217
76200,93916.2975241875,60417.9941167167,71711.1445383736,83498.2793499467,95899.0833380043,101541.5579239707
76300,93916.9510197425,60418.7445897585,71711.7303115682,83499.2644100032,95899.8135587636,101542.618646235
76400,93917.7167098731,60419.4545157997,71712.4570819574,83500.010254274,95900.8018250357,101543.1644916585
76500,93918.3931943375,60420.5193806753,71713.048516975,83501.1186555699,95901.7948278709,101543.7393874227
76600,93919.0617275662,60421.1860649681,71713.6736042111,83502.0641839368,95902.6957144999,101544.3505527255
76700,93919.976501552,60422.3653460586,71714.357923289,83502.8163511673,95903.6263492099,101545.256024809
76800,93921.3095343765,60423.2340069464,71715.2277235626,83503.6463928637,95904.4259411464,101545.917170606
76900,93921.9716886317,60424.1059531259,71716.0154052365,83504.7536184828,95905.3655620768,101546.5234971657
77000,93922.7434949254,60424.9800192707,71716.988176602,83505.560595899,95905.9060885535,101547.3223421543
77100,93923.4241895214,60425.7329579069,71717.9773210219,83506.5694920724,95906.9136544357,101547.9706831769
77200,93924.0591534434,60426.2384063318,71718.8952567518,83507.3099058612,95907.6963514923,101548.8285350997
77300,93924.7739215075,60427.1527264264,71719.8942818383,83508.153898301,95908.4001266095,101549.5401945455
77400,93925.5247151002,60428.1088211262,71721.0047114257,83509.2091400647,95908.8852837705,101550.0853631154
77500,93926.5077176891,60429.0361849268,71721.8634885362,83509.9708439576,95909.5196882816,101550.7458304493
77600,93927.2447895362,60429.8051041229,71722.8018628874,83510.591962623,95910.5673580859,101551.2171981029
77700,93927.8959525828,60430.6714647781,71723.4063533956,83511.4927839604,95911.395462787,101552.2385395619
77800,93928.7055632254,60431.5470206639,71724.2739057078,83512.176688748,95912.112480805,101552.8566157145
77900,93929.5691211815,60431.9993807961,71725.1222608008,83513.1955228006,95913.0490188641,101553.7009244385
78000,93930.4596599938,60432.7309748248,71726.2283235098,83514.1492285149,95913.897563245,101554.4369524955
78100,93931.3424225715,60433.4302370275,71726.9718943646,83514.941869053,95914.777447041,101555.0539351327
78200,93932.0818825303,60434.2097674736,71727.810018878,83515.6064091693,95915.7103439249,101555.7332730508
78300,93932.9890712463,60435.0996524318,71728.7203385204,83516.2738797984,95916.4640189488,101556.6302289667
78400,93933.5755603662,60435.9108681073,71729.7506287612,83517.1618106317,95917.3335671396,101557.3557349607
78500,93934.3370998835,60436.7969248063,71730.6762229867,83518.0275681129,95917.9110729764,101558.0639024526
78600,93935.0832261397,60437.8780248148,71731.5003593089,83518.6591414891,95918.5479372678,101558.9947837341
78700,93935.6338528432,60439.0256899878,71732.1542169695,83519.5854246978,95919.4736433604,101560.0747560665
78800,93936.3403994844,60439.9916766098,71733.0221535586,83520.2496666828,95920.615715015,101560.6389295648
78900,93937.0744546489,60440.8174577436,71733.8919456568,83521.053497807,95921.4624655919,101561.4242436595
79000,93937.6912619282,60441.7302665008,71734.5246144346,83522.1189668126,95922.02872922,101562.5421757756
79100,93938.493873895,60442.6105566996,71735.2471273381,83522.8524444379,95922.5731170683,101563.5293433213
79200,93939.2548381765,60443.4110890613,71736.0728829603,83523.6704552946,95923.294946054,101564.4294688295
79300,93940.0215417161,60444.3554784581,71736.9720614612,83524.5098498489,95924.1627636004,101565.178769185
79400,93940.8267065555,60445.4525940297,71737.6427789565,83525.6268840575,95925.4602267984,101565.9862824555
79500,93941.7762768601,60446.2543525246,71738.5438543132,83526.5676105494,95926.4258010067,101567.0451246053
79600,93942.6434385246,60447.4143832814,71739.5712612445,83527.218450309,95927.204912611,101567.8906712456
79700,93943.2841788339,60448.2316824489,71740.2605565523,83528.1905956621,95928.157698032,101568.7423808048
79800,93944.049965958,60449.1998740527,71740.9816799854,83529.3139824556,95929.0410713626,101569.5336419141
79900,93944.6797156482,60449.866990859,71741.8176754679,83530.1923860132,95929.7592358661,101570.2739725591
80000,93945.3033252273,60450.9586407627,71742.7538243535,83530.8564661497,95930.8645926177,101571.3489473598
80100,93946.1023367235,60451.7719572732,71743.4568428792,83531.5814057449,95931.520823047,101572.003499019
80200,93946.7063726546,60452.4305398545,71744.4610127976,83532.3657737278,95932.3149042483,101572.9027491827
80300,93947.6111645038,60453.253471214,71745.1389541613,83533.411391687,95933.0810163479,101573.8597640825
80400,93948.5550176371,60453.9949670732,71746.0947068022,83534.3311526635,95933.7728624737,101574.7533552021
80500,93949.3801523258,60454.632555026,71746.8600661831,83534.9537797081,95935.0222403353,101575.4241145103
80600,93950.1052401137,60455.8076703019,71747.8556606414,83535.6892546702,95935.7289241296,101576.2460977417
80700,93950.9525229536,60456.6985784082,71748.7030078174,83536.4851370642,95936.5563309297,101577.1982397167
80800,93951.6756150048,60457.6272835938,71749.4608102935,83537.4220855365,95937.7214095519,101578.3303110657
80900,93952.2670616536,60458.4256381929,71750.2228945365,83538.6055113394,95938.7007770873,101579.2489725887
81000,93953.0222456526,60459.5454416576,71751.0217639964,83539.3464058827,95939.5456209088,101580.1191955033
81100,93953.532591528,60460.3237384389,71751.9733137526,83540.1593126729,95940.6452549588,101580.9711808481
81200,93954.2891612744,60461.1980342778,71752.6770998254,83541.1104139348,95941.749592936,101581.6907901533
81300,93955.1776928204,60462.1309154391,71753.3588854244,83541.9143159035,95942.4524857692,101582.2222820668
81400,93956.0385048465,60463.1923474858,71754.0193011989,83542.7345770258,95943.5108282757,101582.9974272626
81500,93956.8415780454,60464.3035301956,71754.7740225294,83543.6016697285,95944.3711082339,101583.9544224501
81600,93957.8822591574,60465.108368293,71755.4681171682,83544.4562498846,95945.2781428848,101584.9643889812
81700,93958.6313727213,60465.9316254282,71756.5187529729,83545.1812912737,95946.1917310781,101585.5669939816
81800,93959.2829916856,60466.9000294214,71757.1729646957,83546.0396360354,95947.2133697775,101586.4285251026
81900,93960.1978403962,60467.9932049151,71758.0292616208,83546.9787583948,95948.1858400921,101587.2347950703
82000,93961.0983343309,60469.1190978827,71758.8947085933,83547.5646457606,95948.8993360423,101588.11004499
82100,93962.2785938581,60469.9243711859,71759.4982777709,83548.4298557431,95949.7190904826,101589.1687087582
82200,93963.0918459465,60470.8654871819,71760.4500417876,83549.3397213619,95950.3376938531,101590.1062746466
82300,93964.117715204,60472.1057646534,71761.1936320182,83549.9030717561,95951.2403668948,101591.0628332797
82400,93964.9762472825,60473.2085495563,71762.0774079688,83550.7745005331,95951.8898988138,101591.6057750361
